id,小区名称,所在区域,所在位置,交通情况,总价,单价,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房源编码,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度
1,开元加州阳光小区,萧山区,萧山新城区,,520,27466元/平米,2023-12-21,商品房,2005-10-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,240103MJ998113,"
4室2厅1厨2卫
                                                  ","
中楼层 (共27层)
                                                  ","
189.33㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
"
2,绿城西子郁金香岸,萧山区,闻堰,,450,28231元/平米,2022-12-10,商品房,2009-10-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,190721198898,"
3室2厅1厨2卫
                                                  ","
中楼层 (共20层)
                                                  ","
159.4㎡
                                                  ","
平层
                                                  ","
132.29㎡
                                                  ","
板塔结合
                                                  ","
西
                                                  ","
框架结构
                                                  ","
精装
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
3,广元公寓,萧山区,南部卧城,近地铁2号线曹家桥站,220,20677元/平米,2022-10-11,商品房,2022-10-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,210412XX785440,"
2室2厅1厨1卫
                                                  ","
高楼层 (共28层)
                                                  ","
106.4㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
框架结构
                                                  ","
简装
                                                  ","
一梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
4,景宸天玺名城,萧山区,萧山新城区,近地铁7号线兴议站,420,47712元/平米,2023-12-20,商品房,2019-06-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,231220NW589262,"
3室2厅1厨2卫
                                                  ","
低楼层 (共34层)
                                                  ","
88.03㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
5,西中圣和花园,萧山区,萧山市区,近地铁2号线杭发厂站,310,23860元/平米,2024-10-10,商品房,2016-11-02,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,241223DU955658,"
3室2厅1厨2卫
                                                  ","
高楼层 (共6层)
                                                  ","
129.93㎡
                                                  ","
错层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
无
                                                  ","
暂无数据
                                                        
"
6,科尔世纪外滩,萧山区,萧山科技城,,400,30262元/平米,2024-09-18,商品房,2022-08-02,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,180306088854,"
4室2厅1厨2卫
                                                  ","
低楼层 (共30层)
                                                  ","
132.18㎡
                                                  ","
平层
                                                  ","
103.59㎡
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
7,汝悦美境府,萧山区,钱江世纪城,,380,39265元/平米,2023-09-16,商品房,2023-08-18,普通住宅,未满两年,非共有,"
                                有抵押 100万元 中国银行 业主自还
                              ",已上传房本照片,230903PU522062,"
3室2厅1厨2卫
                                                  ","
中楼层 (共18层)
                                                  ","
96.78㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
8,南峰公寓,萧山区,萧山市区,,120,20856元/平米,2024-12-02,商品房,2024-12-04,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,241205DK806914,"
2室1厅1厨1卫
                                                  ","
中楼层 (共6层)
                                                  ","
57.54㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
砖混结构
                                                  ","
其他
                                                  ","
暂无数据
                                                  ","
无
                                                  ","
暂无数据
                                                        
"
9,绿城咏桂里,萧山区,萧山新城区,近地铁7号线建设三路站,699,42589元/平米,2025-01-17,商品房,2025-01-03,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,250117PP774313,"
4室2厅1厨3卫
                                                  ","
中楼层 (共26层)
                                                  ","
164.13㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
10,保利欣品华庭,萧山区,萧山开发区,近地铁7号线新街站,370,36243元/平米,2023-08-30,商品房,2023-08-30,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,230830DJ038999,"
3室2厅1厨2卫
                                                  ","
中楼层 (共7层)
                                                  ","
102.09㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
西南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
"
11,佳境天城佳合苑,萧山区,钱江世纪城,近地铁2号线振宁路站,480,35040元/平米,2024-02-22,商品房,2018-07-12,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,180422351586,"
3室2厅1厨2卫
                                                  ","
低楼层 (共23层)
                                                  ","
136.99㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
12,萧悦中御府,萧山区,萧山新城区,近地铁5号线 通惠中路站,285,32110元/平米,2023-08-09,商品房,2022-01-06,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,230810ZY173974,"
3室2厅1厨1卫
                                                  ","
低楼层 (共33层)
                                                  ","
88.76㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
13,宸宇府,萧山区,南部卧城,,355,29718元/平米,2023-11-11,商品房,2023-07-17,普通住宅,未满两年,非共有,"
                                有抵押 110万元
                              ",已上传房本照片,231124DP394898,"
4室2厅1厨2卫
                                                  ","
高楼层 (共33层)
                                                  ","
119.46㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
14,虹云之城,萧山区,萧山开发区,近地铁5号线姑娘桥站,293,29368元/平米,2023-11-11,商品房,2023-11-14,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,231114UQ107698,"
3室2厅1厨2卫
                                                  ","
中楼层 (共30层)
                                                  ","
99.77㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
南
                                                  ","
未知结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
15,南城景园,萧山区,南部卧城,,250,20214元/平米,2024-06-04,商品房,2012-12-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,220522JR756516,"
3室2厅1厨2卫
                                                  ","
中楼层 (共11层)
                                                  ","
123.68㎡
                                                  ","
平层
                                                  ","
104.4㎡
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
一梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
16,绿城桂冠东方,萧山区,钱江世纪城,近地铁6号线(杭富线) 丰北站,1000,67857元/平米,2024-08-14,商品房,2024-08-14,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,240820BY337872,"
4室2厅1厨2卫
                                                  ","
高楼层 (共26层)
                                                  ","
147.37㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
17,滨江望涛月明,萧山区,萧山新城区,,480,37112元/平米,2024-06-03,商品房,2024-06-03,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,240604KF312638,"
4室2厅1厨2卫
                                                  ","
高楼层 (共27层)
                                                  ","
129.34㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南 北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
18,绿地G合里金宸,萧山区,萧山市区,近地铁5号线人民广场站,149,27370元/平米,2022-09-18,商品房,2021-03-21,商住两用,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,221008CZ785270,"
2室1厅1厨1卫
                                                  ","
高楼层 (共19层)
                                                  ","
54.44㎡
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
塔楼
                                                  ","
北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
四梯四十四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
","
商水
                                                  ","
商电
                                                  ","
3.1元/m3
                                                  "
19,萧然人家,萧山区,萧山市区,,400,22863元/平米,2023-03-24,商品房,2004-08-23,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,230331ON212699,"
3室2厅1厨2卫
                                                  ","
高楼层 (共6层)
                                                  ","
174.96㎡
                                                  ","
跃层
                                                  ","
161.12㎡
                                                  ","
塔楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
无
                                                  ","
暂无数据
                                                        
"
20,开元名都,萧山区,萧山市区,近地铁5号线人民广场站,400,22133元/平米,2024-04-11,商品房,2004-08-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,221106MI614933,"
3室2厅1厨2卫
                                                  ","
高楼层 (共27层)
                                                  ","
180.73㎡
                                                  ","
错层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
混合结构
                                                  ","
精装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
21,崇化住宅区,萧山区,萧山市区,近地铁2号线人民路站,148,26107元/平米,2022-09-01,商品房,2018-08-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,220902UH462635,"
2室1厅1厨1卫
                                                  ","
中楼层 (共6层)
                                                  ","
56.69㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
砖混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
无
                                                  ","
暂无数据
                                                        
"
22,景宸天玺名城,萧山区,萧山新城区,近地铁7号线兴议站,335,38056元/平米,2024-04-03,商品房,2019-03-19,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,210727JX370129,"
3室2厅1厨2卫
                                                  ","
低楼层 (共34层)
                                                  ","
88.03㎡
                                                  ","
平层
                                                  ","
69.07㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
23,杭佑名座,萧山区,南部卧城,,75,18840元/平米,2023-12-01,商品房,2020-12-02,商住两用,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,220514RW799438,"
2室2厅2厨2卫
                                                  ","
中楼层 (共11层)
                                                  ","
39.81㎡
                                                  ","
复式
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
北
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
一梯二十七户
                                                  ","
有
                                                  ","
暂无数据
                                                        
","
商水
                                                  ","
商电
                                                  ","
3.1元/m3
                                                  "
24,杭佑名座,萧山区,南部卧城,,115,23000元/平米,2024-08-27,商品房,2020-08-19,商住两用,满两年,共有,"
                                无抵押
                              ",已上传房本照片,220906XO893444,"
1室1厅1厨1卫
                                                  ","
低楼层 (共11层)
                                                  ","
50㎡
                                                  ","
复式
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
一梯二十七户
                                                  ","
有
                                                  ","
暂无数据
                                                        
","
商水
                                                  ","
商电
                                                  ","
3.1元/m3
                                                  "
25,高桥小区,萧山区,萧山市区,近地铁2号线人民路站,220,29981元/平米,2024-10-28,商品房,2016-03-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,241029GV125191,"
3室1厅1厨1卫
                                                  ","
高楼层 (共6层)
                                                  ","
73.38㎡
                                                  ","
平层
                                                  ","
67.3㎡
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
暂无数据
                                                  ","
无
                                                  ","
暂无数据
                                                        
"
26,科尔南城嘉园,萧山区,南部卧城,,172,19597元/平米,2024-12-18,商品房,2019-06-27,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,190425696443,"
2室2厅1厨2卫
                                                  ","
中楼层 (共12层)
                                                  ","
87.77㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
27,绿城桂冠东方,萧山区,钱江世纪城,近地铁6号线(杭富线) 丰北站,760,59227元/平米,2024-08-18,商品房,2024-08-18,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,240818EC100019,"
3室2厅1厨2卫
                                                  ","
高楼层 (共31层)
                                                  ","
128.32㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
28,新越锦粼府,萧山区,萧山新城区,,350,29836元/平米,2025-02-24,商品房,2021-08-12,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,250224VI088577,"
4室2厅1厨2卫
                                                  ","
高楼层 (共27层)
                                                  ","
117.31㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
东 南
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯三户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
29,山澜桂语轩,萧山区,萧山开发区,,290,32773元/平米,2024-02-19,商品房,2024-02-19,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,240228WD691350,"
3室2厅1厨1卫
                                                  ","
低楼层 (共15层)
                                                  ","
88.49㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
三梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
30,祥腾财富中心,萧山区,钱江世纪城,近地铁2号线飞虹路站,85,18327元/平米,2023-09-23,商品房,2016-05-20,商住两用,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,190626575546,"
1室1厅1厨1卫
                                                  ","
高楼层 (共26层)
                                                  ","
46.38㎡
                                                  ","
平层
                                                  ","
34.29㎡
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
混合结构
                                                  ","
精装
                                                  ","
三梯二十一户
                                                  ","
有
                                                  ","
暂无数据
                                                        
","
民水
                                                  ","
民电
                                                  ","
3.1元/m3
                                                  "
31,中誉现代城,萧山区,萧山新城区,近地铁5号线 通惠中路站,128,20844元/平米,2024-07-26,商品房,2019-11-04,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,200508495184,"
2室1厅1厨1卫
                                                  ","
中楼层 (共17层)
                                                  ","
61.41㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯十六户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
32,丽晶国际,萧山区,钱江世纪城,近地铁6号线(杭富线)钱江世纪城站,358,26657元/平米,2022-05-20,商品房,2016-04-05,商住两用,满五年,共有,"
                                有抵押
                              ",已上传房本照片,230420AG971965,"
4室2厅1厨2卫
                                                  ","
低楼层 (共36层)
                                                  ","
134.3㎡
                                                  ","
跃层
                                                  ","
95.85㎡
                                                  ","
板楼
                                                  ","
南
                                                  ","
混合结构
                                                  ","
精装
                                                  ","
六梯二十五户
                                                  ","
有
                                                  ","
暂无数据
                                                        
","
民水
                                                  ","
民电
                                                  ","
3.1元/m3
                                                  "
33,金城花园,萧山区,萧山市区,近地铁2号线人民路站,225,21003元/平米,2024-12-20,商品房,2020-11-16,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,241226ZB334781,"
3室2厅1厨1卫
                                                  ","
中楼层 (共6层)
                                                  ","
107.13㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
其他
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
"
34,荣望轩,萧山区,萧山科技城,近地铁19号线知行路站,300,30479元/平米,2025-02-15,商品房,2023-10-10,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,231020WV166168,"
3室2厅1厨2卫
                                                  ","
高楼层 (共26层)
                                                  ","
98.43㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
35,融创臻源锦宁里,萧山区,萧山市区,近地铁5号线人民广场站,500,38376元/平米,2023-02-06,商品房,2022-08-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,230207YD593612,"
4室2厅1厨2卫
                                                  ","
低楼层 (共23层)
                                                  ","
130.29㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                  ","
暂无数据
                                                        
"
36,滨江望涛月明,萧山区,萧山新城区,,480,44420元/平米,2024-06-25,商品房,2024-05-20,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,240721GP539314,"
3室2厅1厨2卫
                                                  ","
中楼层 (共27层)
                                                  ","
108.06㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
37,明辉花园,萧山区,萧山开发区,近地铁7号线新兴路站,260,14912元/平米,2024-09-28,商品房,2010-09-06,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,210928GN342619,"
4室2厅1厨2卫
                                                  ","
低楼层 (共19层)
                                                  ","
174.36㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板塔结合
                                                  ","
北
                                                  ","
钢混结构
                                                  ","
简装
                                                  ","
两梯四户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
38,天璞御园,萧山区,钱江世纪城,,1120,80955元/平米,2023-10-30,商品房,2020-03-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,231017SG523970,"
4室2厅1厨2卫
                                                  ","
高楼层 (共26层)
                                                  ","
138.35㎡
                                                  ","
平层
                                                  ","
暂无数据
                                                  ","
板楼
                                                  ","
南
                                                  ","
钢混结构
                                                  ","
精装
                                                  ","
两梯两户
                                                  ","
有
                                                  ","
暂无数据
                                                        
"
